0,10,13,6
1,2,3,4
2,3,13,8
3,14,4,6
4,13,5,2
5,6,4,2
6,14,4,8
7,3,5,2
8,13,4,6
9,6,11,6
10,8,10,2
11,14,15,8
12,13,12,4
13,14,15,4
14,14,12,6
15,2,7,6
16,8,5,6
17,2,9,4
18,4,6,8
19,9,6,2
20,4,10,2
21,8,12,2
22,12,1,4
23,13,6,4
24,4,9,6
25,15,11,8
26,1,6,4
27,15,10,4
28,13,15,2
29,15,10,4
30,6,2,4
31,8,10,8
32,12,10,6
33,4,9,2
34,3,1,8
35,0,11,2
36,6,15,4
37,6,15,2
38,0,3,8
39,3,0,8
40,2,6,4
41,8,13,2
42,8,12,4
43,0,4,6
44,9,6,6
45,10,7,8
46,1,5,6
47,1,9,8
48,13,15,2
49,0,2,8
50,14,11,2
51,10,6,8
52,4,9,4
53,11,9,6
54,9,1,6
55,9,3,4
56,11,4,6
57,9,1,2
58,6,15,8
59,4,2,8
60,9,12,2
61,4,3,2
62,13,12,2
63,6,5,8
64,13,8,4
65,14,7,2
66,0,13,2
67,5,15,8
68,13,5,8
69,6,1,6
70,15,10,4
71,7,14,8
72,9,3,4
73,0,1,4
74,2,9,2
75,13,3,4
76,11,10,8
77,1,14,6
78,11,13,6
79,11,4,2
80,12,4,8
81,10,5,6
82,6,3,8
83,12,0,6
84,12,3,2
85,1,15,2
86,15,4,8
87,1,2,4
88,15,12,8
89,0,2,8
90,15,7,2
91,7,11,8
92,5,10,2
93,10,12,6
94,3,11,2
95,3,9,2
96,2,9,8
97,11,12,6
98,2,4,8
99,0,15,6
100,14,8,4
101,15,6,8
102,5,2,6
103,13,14,6
104,5,6,6
105,12,9,6
106,5,3,4
107,14,5,6
108,15,0,2
109,0,10,2
110,14,1,6
111,6,8,2
112,8,4,2
113,9,2,2
114,8,5,2
115,8,7,8
116,13,14,2
117,0,15,4
118,13,5,6
119,1,14,8
120,0,3,2
121,6,4,8
122,9,15,4
123,4,10,2
124,7,3,8
125,1,10,2
126,12,15,6
127,1,12,4
