0,2,8
0,3,8
0,5,10
0,12,8
0,15,8
0,21,8
0,23,10
0,37,6
0,46,9
0,47,8
1,2,8
1,8,6
2,0,8
2,1,8
2,3,10
2,4,6
2,10,6
2,15,10
2,18,10
2,23,8
2,25,8
2,26,7
2,27,5
2,36,6
2,40,7
2,45,10
3,0,8
3,2,10
3,4,10
3,5,9
3,6,7
3,7,6
3,10,7
3,13,10
3,19,5
3,21,7
3,32,6
3,33,6
3,39,6
3,44,8
4,2,6
4,3,10
4,14,10
4,19,7
4,29,6
4,31,5
4,36,6
4,38,7
5,0,10
5,3,9
5,6,5
5,7,10
5,16,10
5,18,10
5,20,7
5,24,8
5,32,5
5,43,10
6,3,7
6,5,5
6,8,10
6,11,10
6,12,9
6,22,8
6,29,5
6,30,9
6,34,6
6,39,8
6,41,10
6,48,6
7,3,6
7,5,10
7,9,6
7,11,6
7,33,7
8,1,6
8,6,10
8,9,7
8,13,8
8,14,7
8,17,8
8,38,5
9,8,7
9,7,6
9,17,6
10,2,6
10,3,7
10,20,10
11,6,10
11,7,6
12,0,8
12,6,9
12,16,9
12,42,10
13,8,8
13,3,10
14,8,7
14,4,10
15,0,8
15,2,10
15,22,6
15,24,8
15,25,10
15,28,7
15,30,6
15,34,8
16,12,9
16,5,10
17,8,8
17,9,6
18,2,10
18,5,10
18,47,8
19,3,5
19,4,7
20,10,10
20,5,7
21,0,8
21,3,7
22,6,8
22,15,6
23,0,10
23,2,8
23,27,5
24,5,8
24,15,8
25,2,8
25,15,10
25,26,5
25,28,5
25,46,8
26,25,5
26,2,7
26,31,7
27,2,5
27,23,5
27,35,10
27,41,9
28,25,5
28,15,7
29,4,6
29,6,5
29,37,6
29,44,6
30,6,9
30,15,6
30,35,5
31,26,7
31,4,5
31,40,6
32,3,6
32,5,5
33,3,6
33,7,7
34,6,6
34,15,8
35,27,10
35,30,5
36,2,6
36,4,6
36,42,7
37,0,6
37,29,6
38,8,5
38,4,7
39,3,6
39,6,8
40,2,7
40,31,6
41,27,9
41,6,10
41,43,9
42,12,10
42,36,7
42,48,7
43,41,9
43,5,10
43,45,10
44,3,8
44,29,6
45,2,10
45,43,10
46,0,9
46,25,8
47,0,8
47,18,8
48,42,7
48,6,6
