0,8,1,6
1,9,12,2
2,13,8,8
3,5,0,2
4,7,15,8
5,2,3,2
6,12,14,6
7,1,10,8
8,8,0,8
9,4,0,2
10,13,10,10
11,13,9,2
12,3,5,2
13,13,12,8
14,4,8,10
15,13,5,2
16,6,4,2
17,14,4,8
18,3,5,10
19,1,13,4
20,11,6,6
21,10,8,6
22,3,14,8
23,12,13,8
24,6,14,8
25,7,4,4
26,14,12,6
27,2,7,6
28,8,5,6
29,2,9,4
30,4,6,8
31,9,6,2
32,4,10,2
33,8,12,2
34,12,1,10
35,5,13,4
36,9,10,8
37,11,14,2
38,15,10,4
39,13,15,2
40,15,10,10
41,2,6,6
42,9,8,6
43,15,12,6
44,8,4,6
45,1,3,2
46,13,0,10
47,11,1,4
48,15,7,4
49,15,0,2
50,3,12,2
51,0,14,2
52,6,5,6
53,13,1,6
54,12,7,2
55,4,8,6
56,6,9,6
57,7,13,2
58,5,8,2
59,9,14,10
60,13,15,10
61,3,0,10
62,2,14,6
63,11,14,10
