90,91,9
91,90,9
90,80,7
80,90,7
80,81,8
81,80,8
80,70,9
70,80,9
70,71,7
71,70,7
70,60,9
60,70,9
60,61,5
61,60,5
60,50,9
50,60,9
50,51,10
51,50,10
50,40,10
40,50,10
40,41,8
41,40,8
40,30,10
30,40,10
30,31,10
31,30,10
30,20,7
20,30,7
20,21,5
21,20,5
20,10,8
10,20,8
10,11,7
11,10,7
10,0,10
0,10,10
0,1,10
1,0,10
91,92,8
92,91,8
91,81,9
81,91,9
81,82,9
82,81,9
81,71,9
71,81,9
71,72,5
72,71,5
71,61,10
61,71,10
61,62,7
62,61,7
61,51,5
51,61,5
51,52,7
52,51,7
51,41,7
41,51,7
41,42,8
42,41,8
41,31,5
31,41,5
31,32,8
32,31,8
31,21,7
21,31,7
21,22,8
22,21,8
21,11,6
11,21,6
11,12,5
12,11,5
11,1,5
1,11,5
1,2,6
2,1,6
92,93,10
93,92,10
92,82,8
82,92,8
82,83,8
83,82,8
82,72,5
72,82,5
72,73,10
73,72,10
72,62,5
62,72,5
62,63,10
63,62,10
62,52,5
52,62,5
52,53,9
53,52,9
52,42,8
42,52,8
42,43,10
43,42,10
42,32,8
32,42,8
32,33,7
33,32,7
32,22,5
22,32,5
22,23,9
23,22,9
22,12,10
12,22,10
12,13,7
13,12,7
12,2,8
2,12,8
2,3,7
3,2,7
93,94,5
94,93,5
93,83,8
83,93,8
83,84,6
84,83,6
83,73,5
73,83,5
73,74,10
74,73,10
73,63,10
63,73,10
63,64,5
64,63,5
63,53,8
53,63,8
53,54,10
54,53,10
53,43,10
43,53,10
43,44,10
44,43,10
43,33,7
33,43,7
33,34,9
34,33,9
33,23,8
23,33,8
23,24,7
24,23,7
23,13,5
13,23,5
13,14,5
14,13,5
13,3,9
3,13,9
3,4,6
4,3,6
94,95,5
95,94,5
94,84,8
84,94,8
84,85,8
85,84,8
84,74,8
74,84,8
74,75,9
75,74,9
74,64,6
64,74,6
64,65,10
65,64,10
64,54,7
54,64,7
54,55,9
55,54,9
54,44,8
44,54,8
44,45,6
45,44,6
44,34,5
34,44,5
34,35,6
35,34,6
34,24,6
24,34,6
24,25,5
25,24,5
24,14,8
14,24,8
14,15,6
15,14,6
14,4,8
4,14,8
4,5,5
5,4,5
95,96,6
96,95,6
95,85,9
85,95,9
85,86,10
86,85,10
85,75,9
75,85,9
75,76,5
76,75,5
75,65,8
65,75,8
65,66,6
66,65,6
65,55,10
55,65,10
55,56,10
56,55,10
55,45,10
45,55,10
45,46,7
46,45,7
45,35,6
35,45,6
35,36,7
36,35,7
35,25,9
25,35,9
25,26,10
26,25,10
25,15,7
15,25,7
15,16,7
16,15,7
15,5,7
5,15,7
5,6,10
6,5,10
96,97,9
97,96,9
96,86,5
86,96,5
86,87,8
87,86,8
86,76,8
76,86,8
76,77,10
77,76,10
76,66,8
66,76,8
66,67,8
67,66,8
66,56,8
56,66,8
56,57,10
57,56,10
56,46,6
46,56,6
46,47,9
47,46,9
46,36,8
36,46,8
36,37,8
37,36,8
36,26,6
26,36,6
26,27,10
27,26,10
26,16,6
16,26,6
16,17,6
17,16,6
16,6,10
6,16,10
6,7,10
7,6,10
97,98,8
98,97,8
97,87,8
87,97,8
87,88,7
88,87,7
87,77,5
77,87,5
77,78,6
78,77,6
77,67,7
67,77,7
67,68,10
68,67,10
67,57,10
57,67,10
57,58,9
58,57,9
57,47,7
47,57,7
47,48,6
48,47,6
47,37,7
37,47,7
37,38,10
38,37,10
37,27,5
27,37,5
27,28,7
28,27,7
27,17,6
17,27,6
17,18,6
18,17,6
17,7,6
7,17,6
7,8,8
8,7,8
98,99,10
99,98,10
98,88,7
88,98,7
88,89,6
89,88,6
88,78,5
78,88,5
78,79,6
79,78,6
78,68,7
68,78,7
68,69,5
69,68,5
68,58,10
58,68,10
58,59,10
59,58,10
58,48,10
48,58,10
48,49,7
49,48,7
48,38,8
38,48,8
38,39,5
39,38,5
38,28,10
28,38,10
28,29,10
29,28,10
28,18,10
18,28,10
18,19,9
19,18,9
18,8,8
8,18,8
8,9,5
9,8,5
99,89,9
89,99,9
89,79,6
79,89,6
79,69,8
69,79,8
69,59,10
59,69,10
59,49,6
49,59,6
49,39,6
39,49,6
39,29,6
29,39,6
29,19,7
19,29,7
19,9,7
9,19,7
