0, 40, 13, 8
1, 63, 51, 8
2, 49, 27, 10
3, 56, 63, 4
4, 18, 19, 8
5, 48, 36, 2
6, 30, 33, 10
7, 33, 23, 6
8, 8, 36, 4
9, 17, 26, 8
10, 37, 25, 2
11, 19, 40, 2
12, 35, 51, 2
13, 51, 7, 10
14, 21, 55, 4
15, 39, 42, 8
16, 46, 58, 2
17, 24, 27, 8
18, 43, 31, 8
19, 63, 7, 2
20, 1, 61, 6
21, 26, 25, 2
22, 27, 37, 10
23, 37, 35, 6
24, 60, 48, 6
25, 33, 17, 6
26, 6, 13, 2
27, 53, 1, 10
28, 47, 7, 4
29, 62, 28, 4
30, 60, 1, 2
31, 15, 49, 2
32, 3, 59, 2
33, 27, 22, 6
34, 54, 6, 6
35, 50, 28, 2
36, 16, 35, 6
37, 27, 36, 6
38, 30, 55, 2
39, 23, 33, 2
40, 39, 58, 10
41, 52, 63, 10
42, 14, 3, 10
43, 11, 59, 6
44, 46, 57, 10
45, 45, 6, 6
46, 26, 58, 10
47, 18, 38, 4
48, 46, 39, 6
49, 36, 4, 6
50, 38, 12, 10
51, 26, 46, 4
52, 40, 36, 2
53, 7, 25, 8
54, 52, 17, 2
55, 63, 38, 10
56, 48, 3, 4
57, 12, 9, 8
58, 51, 3, 4
59, 23, 58, 8
60, 33, 28, 8
61, 29, 10, 2
62, 53, 8, 8
63, 50, 21, 8
64, 61, 55, 10
65, 23, 57, 10
66, 24, 6, 10
67, 44, 60, 10
68, 43, 28, 4
69, 56, 49, 6
70, 13, 20, 2
71, 5, 22, 4
72, 18, 11, 10
73, 37, 9, 8
74, 13, 19, 6
75, 43, 49, 2
76, 57, 34, 10
77, 45, 55, 6
78, 44, 16, 2
79, 50, 16, 8
80, 43, 21, 6
81, 25, 15, 8
82, 49, 2, 6
83, 50, 14, 10
84, 6, 4, 8
85, 14, 62, 4
86, 54, 6, 2
87, 26, 61, 8
88, 48, 1, 2
89, 62, 60, 10
90, 30, 7, 4
91, 47, 54, 4
92, 42, 8, 10
93, 43, 49, 10
94, 36, 15, 6
95, 7, 15, 10
96, 36, 15, 2
97, 38, 52, 6
98, 50, 42, 4
99, 19, 8, 4
