0,2,7
0,3,10
0,5,5
0,12,7
0,15,6
0,21,6
0,23,6
0,37,8
0,46,10
0,47,7
1,2,6
1,8,5
2,0,7
2,1,6
2,3,6
2,4,7
2,10,5
2,15,10
2,18,10
2,23,10
2,25,7
2,26,8
2,27,5
2,36,10
2,40,10
2,45,10
2,59,9
3,0,10
3,2,6
3,4,8
3,5,5
3,6,9
3,7,6
3,10,8
3,13,10
3,19,6
3,21,6
3,32,6
3,33,7
3,39,7
3,44,8
4,2,7
4,3,8
4,14,7
4,19,8
4,29,5
4,31,6
4,36,10
4,38,9
5,0,5
5,3,5
5,6,10
5,7,6
5,16,8
5,18,10
5,20,7
5,24,6
5,32,8
5,43,8
6,3,9
6,5,10
6,8,5
6,11,5
6,12,5
6,22,8
6,29,7
6,30,10
6,34,9
6,39,6
6,41,6
6,48,5
6,49,6
7,3,6
7,5,6
7,9,7
7,11,9
7,33,7
7,57,10
7,60,7
8,1,5
8,6,5
8,9,7
8,13,8
8,14,10
8,17,8
8,38,10
8,49,7
8,63,10
9,8,7
9,7,7
9,17,7
9,61,6
10,2,5
10,3,8
10,20,7
10,60,9
11,6,5
11,7,9
11,57,9
12,0,7
12,6,5
12,16,5
12,42,9
12,56,9
13,8,8
13,3,10
14,8,10
14,4,7
15,0,6
15,2,10
15,22,5
15,24,5
15,25,8
15,28,5
15,30,9
15,34,7
15,53,5
15,55,6
16,12,5
16,5,8
17,8,8
17,9,7
18,2,10
18,5,10
18,47,10
18,61,8
18,63,6
19,3,6
19,4,8
20,10,7
20,5,7
21,0,6
21,3,6
22,6,8
22,15,5
23,0,6
23,2,10
23,27,6
24,5,6
24,15,5
25,2,7
25,15,8
25,26,10
25,28,8
25,46,5
25,52,5
26,25,10
26,2,8
26,31,10
26,52,5
27,2,5
27,23,6
27,35,8
27,41,10
27,51,5
28,25,8
28,15,5
29,4,5
29,6,7
29,37,5
29,44,10
30,6,10
30,15,9
30,35,8
31,26,10
31,4,6
31,40,10
31,50,5
31,59,10
32,3,6
32,5,8
33,3,7
33,7,7
33,50,6
33,54,6
33,55,7
34,6,9
34,15,7
35,27,8
35,30,8
36,2,10
36,4,10
36,42,10
36,53,8
36,54,5
37,0,8
37,29,5
38,8,10
38,4,9
39,3,7
39,6,6
40,2,10
40,31,10
41,27,10
41,6,6
41,43,7
41,56,8
42,12,9
42,36,10
42,48,6
42,62,5
43,41,7
43,5,8
43,45,6
44,3,8
44,29,10
44,51,7
45,2,10
45,43,6
45,58,7
46,0,10
46,25,5
46,62,6
47,0,7
47,18,10
47,58,7
48,42,6
48,6,5
49,8,7
49,6,6
50,33,6
50,31,5
51,27,5
51,44,7
52,25,5
52,26,5
53,36,8
53,15,5
54,33,6
54,36,5
55,33,7
55,15,6
56,41,8
56,12,9
57,11,9
57,7,10
58,45,7
58,47,7
59,2,9
59,31,10
60,10,9
60,7,7
61,9,6
61,18,8
62,42,5
62,46,6
63,8,10
63,18,6
